timestamp_ns,mapping,last_index,mapping_nrpages,tgid,window_id,sample_count,seq_ratio_10000,revisit_ratio_10000,dirty_ratio_10000,smoothed_seq_10000,smoothed_revisit_10000,smoothed_dirty_10000,old_state,new_state,cooldown_windows,hot_streak,weak_pollution_streak,stream_candidate,hot_backoff,weak_backoff
4154828782640,18446612689163816792,1162,1280,8780,0,64,8125,0,0,2031,0,0,0,0,0,0,0,1,0,0
4154835660608,18446612689163816792,2240,2241,8780,1,64,7968,156,0,3515,39,0,0,0,0,0,0,1,0,0
4154840255509,18446612689163816792,2991,3072,8780,2,64,8281,156,0,4706,68,0,0,0,0,0,0,1,0,0
4154845854964,18446612689163816792,4200,4201,8780,3,64,7968,468,0,5521,168,0,0,0,0,0,0,1,0,0
4154850717547,18446612689163816792,4979,5056,8780,4,64,7968,468,0,6132,243,0,0,0,0,0,0,1,0,0
4154856213410,18446612689163816792,5964,6080,8780,5,64,8125,156,0,6630,221,0,0,0,0,0,0,1,0,0
4154860896806,18446612689163816792,6897,6898,8780,6,64,8437,156,0,7081,204,0,0,0,0,0,0,1,0,0
4154867525062,18446612689163816792,7791,7872,8780,7,64,7968,156,0,7302,192,0,0,0,0,0,0,1,0,0
4154873531458,18446612689163816792,8883,8884,8780,8,64,8281,937,0,7546,378,0,0,0,0,0,0,1,0,0
4154879637773,18446612689163816792,9980,9981,8780,9,64,8281,156,0,7729,322,0,0,0,0,0,0,1,0,0
4154886036340,18446612689163816792,10909,11008,8780,10,64,7968,0,0,7788,241,0,0,0,0,0,0,1,0,0
4154893579269,18446612689163816792,12054,12160,8780,11,64,7968,312,0,7833,258,0,0,0,0,0,0,1,0,0
4154898258685,18446612689163816792,12919,12992,8780,12,64,8125,312,0,7906,271,0,0,0,0,0,0,1,0,0
4154904200114,18446612689163816792,13976,14080,8780,13,64,7968,156,0,7921,242,0,0,0,0,0,0,1,0,0
4154909387806,18446612689163816792,15040,15041,8780,14,64,8125,0,0,7972,181,0,0,0,0,0,0,1,0,0
4154916053744,18446612689163816792,16232,16320,8780,15,64,7656,156,0,7893,174,0,0,0,0,0,0,1,0,0
4154924357315,18446612689163816792,17270,17271,8780,16,64,8437,312,0,8029,208,0,0,0,0,0,0,1,0,0
4154930279243,18446612689163816792,18107,18176,8780,17,64,8125,156,0,8053,195,0,0,0,0,0,0,1,0,0
4154937762554,18446612689163816792,19207,19328,8780,18,64,7500,156,0,7914,185,0,0,0,0,0,0,1,0,0
4154945916028,18446612689163816792,20614,20736,8780,19,64,8281,156,0,8005,177,0,0,0,0,0,0,1,0,0
4154952661923,18446612689163816792,21962,21963,8780,20,64,7656,156,0,7917,171,0,0,0,0,0,0,1,0,0
4154957389178,18446612689163816792,22876,22877,8780,21,64,8593,0,0,8086,128,0,0,0,0,0,0,1,0,0
4154963267023,18446612689163816792,23725,23808,8780,22,64,7812,312,0,8017,174,0,0,0,0,0,0,1,0,0
4154969342073,18446612689163816792,24917,24918,8780,23,64,7812,156,0,7965,169,0,0,0,0,0,0,1,0,0
4154974107982,18446612689163816792,25785,25786,8780,24,64,8125,0,0,8005,126,0,0,0,0,0,0,1,0,0
4154980520422,18446612689163816792,26783,26784,8780,25,64,7968,156,0,7995,133,0,0,0,0,0,0,1,0,0
4154985849443,18446612689163816792,27701,27776,8780,26,64,8125,156,0,8027,138,0,0,0,0,0,0,1,0,0
4154991291690,18446612689163816792,28670,28671,8780,27,64,8125,0,0,8051,103,0,0,0,0,0,0,1,0,0
4154997950474,18446612689163816792,29536,29632,8780,28,64,8281,312,0,8108,155,0,0,0,0,0,0,1,0,0
4155005069046,18446612689163816792,30804,30805,8780,29,64,8125,0,0,8112,116,0,0,0,0,0,0,1,0,0
4155012057668,18446612689163816792,32099,32100,8780,30,64,7968,156,0,8076,126,0,0,0,0,0,0,1,0,0
4155018359725,18446612689163816792,32874,32960,8780,31,64,7812,156,0,8010,133,0,0,0,0,0,0,1,0,0
4155024840028,18446612689163816792,34059,34176,8780,32,64,8281,312,0,8077,177,0,0,0,0,0,0,1,0,0
4155031206967,18446612689163816792,35252,35328,8780,33,64,7968,156,0,8049,171,0,0,0,0,0,0,1,0,0
4155035837521,18446612689163816792,36086,36160,8780,34,64,8125,0,0,8068,128,0,0,0,0,0,0,1,0,0
4155040468343,18446612689163816792,37041,37120,8780,35,64,8281,0,0,8121,96,0,0,0,0,0,0,1,0,0
4155045992970,18446612689163816792,38067,38068,8780,36,64,8281,156,0,8161,111,0,0,0,0,0,0,1,0,0
4155052049787,18446612689163816792,38971,39040,8780,37,64,7812,0,0,8073,83,0,0,0,0,0,0,1,0,0
4155057223386,18446612689163816792,39756,39872,8780,38,64,8125,156,0,8086,101,0,0,0,0,0,0,1,0,0
4155061937931,18446612689163816792,40659,40768,8780,39,64,8125,156,0,8095,114,0,0,0,0,0,0,1,0,0
4155067074835,18446612689163816792,41482,41600,8780,40,64,8437,468,0,8180,202,0,0,0,0,0,0,1,0,0
4155072296294,18446612689163816792,42598,42599,8780,41,64,7968,312,0,8127,229,0,0,0,0,0,0,1,0,0
4155076849916,18446612689163816792,43385,43456,8780,42,64,7968,0,0,8087,171,0,0,0,0,0,0,1,0,0
4155083081625,18446612689163816792,44650,44651,8780,43,64,7656,0,0,7979,128,0,0,0,0,0,0,1,0,0
4155089404623,18446612689163816792,45848,45849,8780,44,64,7656,156,0,7898,135,0,0,0,0,0,0,1,0,0
4155093501238,18446612689163816792,46610,46611,8780,45,64,8281,312,0,7993,179,0,0,0,0,0,0,1,0,0
4155100967745,18446612689163816792,47592,47680,8780,46,64,7968,0,0,7986,134,0,0,0,0,0,0,1,0,0
4155107920145,18446612689163816792,48887,48888,8780,47,64,7968,0,0,7981,100,0,0,0,0,0,0,1,0,0
4155113608648,18446612689163816792,49846,49847,8780,48,64,7968,312,0,7977,153,0,0,0,0,0,0,1,0,0
4155118325032,18446612689163816792,50581,50582,8780,49,64,8281,312,0,8053,192,0,0,0,0,0,0,1,0,0
4155125987297,18446612689163816792,51625,51626,8780,50,64,7968,156,0,8031,183,0,0,0,0,0,0,1,0,0
4155131102879,18446612689163816792,52587,52588,8780,51,64,8125,156,0,8054,176,0,0,0,0,0,0,1,0,0
4155137694113,18446612689163816792,53738,53824,8780,52,64,7812,156,0,7993,171,0,0,0,0,0,0,1,0,0
4155142187962,18446612689163816792,54722,54723,8780,53,64,7968,0,0,7986,128,0,0,0,0,0,0,1,0,0
4155149863535,18446612689163816792,55807,55808,8780,54,64,7812,156,0,7942,135,0,0,0,0,0,0,1,0,0
4155154788731,18446612689163816792,56624,56704,8780,55,64,8125,0,0,7987,101,0,0,0,0,0,0,1,0,0
4155162648494,18446612689163816792,57821,57920,8780,56,64,7968,0,0,7982,75,0,0,0,0,0,0,1,0,0
4155167293533,18446612689163816792,58695,58816,8780,57,64,8437,312,0,8095,134,0,0,0,0,0,0,1,0,0
4155177066512,18446612689163816792,59820,59821,8780,58,64,8281,312,0,8141,178,0,0,0,0,0,0,1,0,0
4155182826271,18446612689163816792,60787,60788,8780,59,64,7968,156,0,8097,172,0,0,0,0,0,0,1,0,0
4155189909997,18446612689163816792,61865,61952,8780,60,64,7968,312,0,8064,207,0,0,0,0,0,0,1,0,0
4155195304868,18446612689163816792,62936,62937,8780,61,64,8125,0,0,8079,155,0,0,0,0,0,0,1,0,0
4155200338182,18446612689163816792,63823,63824,8780,62,64,8125,156,0,8090,155,0,0,0,0,0,0,1,0,0
4155204737908,18446612689163816792,64719,64720,8780,63,64,8593,156,0,8215,155,0,0,1,0,0,0,1,0,0
4155210752599,18446612689163816792,65621,65728,8780,64,64,7812,0,0,8114,116,0,1,1,0,0,0,1,0,0
4155216550657,18446612689163816792,66616,66688,8780,65,64,8437,156,0,8194,126,0,1,1,0,0,0,1,0,0
4155222929323,18446612689163816792,67882,67883,8780,66,64,8281,156,0,8215,133,0,1,1,0,0,0,1,0,0
4155227644637,18446612689163816792,68757,68864,8780,67,64,7812,156,0,8114,138,0,1,1,0,0,0,1,0,0
4155232558282,18446612689163816792,69778,69779,8780,68,64,8125,0,0,8116,103,0,1,1,0,0,0,1,0,0
4155238737000,18446612689163816792,70884,70885,8780,69,64,7812,0,0,8040,77,0,1,1,0,0,0,1,0,0
4155245116964,18446612689163816792,71785,71872,8780,70,64,8125,0,0,8061,57,0,1,1,0,0,0,1,0,0
4155252968872,18446612689163816792,72932,73024,8780,71,64,7812,156,0,7998,81,0,1,1,0,0,0,1,0,0
4155258954682,18446612689163816792,74130,74131,8780,72,64,7968,0,0,7990,60,0,1,1,0,0,0,1,0,0
4155263973727,18446612689163816792,75045,75136,8780,73,64,8125,156,0,8023,84,0,1,1,0,0,0,1,0,0
4155270519315,18446612689163816792,76252,76352,8780,74,64,7812,468,0,7970,180,0,1,1,0,0,0,1,0,0
4155276748870,18446612689163816792,77599,77600,8780,75,64,7812,156,0,7930,174,0,1,1,0,0,0,1,0,0
4155283397375,18446612689163816792,78700,78701,8780,76,64,7812,312,0,7900,208,0,1,1,0,0,0,1,0,0
4155289114305,18446612689163816792,79580,79680,8780,77,64,7656,468,0,7839,273,0,1,1,0,0,0,1,0,0
4155294331970,18446612689163816792,80567,80640,8780,78,64,8281,0,0,7949,204,0,1,1,0,0,0,1,0,0
4155299892355,18446612689163816792,81741,81742,8780,79,64,8437,0,0,8071,153,0,1,1,0,0,0,1,0,0
4155307946449,18446612689163816792,82748,82816,8780,80,64,8125,0,0,8084,114,0,1,1,0,0,0,1,0,0
4155315278166,18446612689163816792,83814,83815,8780,81,64,8125,312,0,8094,163,0,1,1,0,0,0,1,0,0
