timestamp_ns,mapping,last_index,mapping_nrpages,tgid,window_id,sample_count,seq_ratio_10000,revisit_ratio_10000,dirty_ratio_10000,smoothed_seq_10000,smoothed_revisit_10000,smoothed_dirty_10000,old_state,new_state,cooldown_windows,hot_streak,weak_pollution_streak,stream_candidate,hot_backoff,weak_backoff
4293903895700,18446612689242697192,222646,134223,9115,213,64,8281,156,0,8087,155,0,1,1,0,0,0,1,0,0
4293913787994,18446612689242697192,223668,133495,9115,214,64,8437,156,0,8174,155,0,1,1,0,0,0,1,0,0
4293924213289,18446612689242697192,224691,133308,9115,215,64,8125,312,0,8161,194,0,1,1,0,0,0,1,0,0
4293934306969,18446612689242697192,225780,132608,9115,216,64,8437,0,0,8230,145,0,1,1,0,0,0,1,0,0
4293943863246,18446612689242697192,226770,132303,9115,217,64,8125,156,0,8203,147,0,1,1,0,0,0,1,0,0
4293955748649,18446612689242697192,227872,131654,9115,218,64,8125,0,0,8183,110,0,1,1,0,0,0,1,0,0
4293967250847,18446612689242697192,228980,131300,9115,219,64,7968,0,0,8129,82,0,1,1,0,0,0,1,0,0
4293976366105,18446612689242697192,230022,130877,9115,220,64,8125,312,0,8128,139,0,1,1,0,0,0,1,0,0
4293987905732,18446612689242697192,231140,130257,9115,221,64,7812,156,0,8049,143,0,1,1,0,0,0,1,0,0
4293997385261,18446612689242697192,232168,129633,9115,222,64,8281,468,0,8107,224,0,1,1,0,0,0,1,0,0
4294007518612,18446612689242697192,233132,129433,9115,223,64,8125,0,0,8111,168,0,1,1,0,0,0,1,0,0
4294018102779,18446612689242697192,234309,128823,9115,224,64,7812,156,0,8036,165,0,1,1,0,0,0,1,0,0
4294026569454,18446612689242697192,235242,128410,9115,225,64,7968,312,0,8019,201,0,1,1,0,0,0,1,0,0
4294038684303,18446612689242697192,236402,127844,9115,226,64,7343,0,0,7850,150,0,1,1,0,0,0,1,0,0
4294049161480,18446612689242697192,237540,127331,9115,227,64,7968,156,0,7879,151,0,1,1,0,0,0,1,0,0
4294057577806,18446612689242697192,238350,127007,9115,228,64,7968,156,0,7901,152,0,1,1,0,0,0,1,0,0
4294067876342,18446612689242697192,239504,126265,9115,229,64,8437,156,0,8035,153,0,1,1,0,0,0,1,0,0
4294077446442,18446612689242697192,240518,126179,9115,230,64,8281,0,0,8096,114,0,1,1,0,0,0,1,0,0
4294086515784,18446612689242697192,241576,125668,9115,231,64,8281,156,0,8142,124,0,1,1,0,0,0,1,0,0
4294095734361,18446612689242697192,242423,125249,9115,232,64,8125,156,0,8137,132,0,1,1,0,0,0,1,0,0
4294106187111,18446612689242697192,243492,124708,9115,233,64,7812,312,0,8055,177,0,1,1,0,0,0,1,0,0
4294116147021,18446612689242697192,244719,124322,9115,234,64,8125,156,0,8072,171,0,1,1,0,0,0,1,0,0
4294126122689,18446612689242697192,245731,123880,9115,235,64,7968,468,0,8046,245,0,1,1,0,0,0,1,0,0
4294137808673,18446612689242697192,246969,123311,9115,236,64,7500,0,0,7909,183,0,1,1,0,0,0,1,0,0
4294147806955,18446612689242697192,248011,122877,9115,237,64,7812,0,0,7884,137,0,1,1,0,0,0,1,0,0
4294156257831,18446612689242697192,249079,122530,9115,238,64,8125,156,0,7944,141,0,1,1,0,0,0,1,0,0
4294166781721,18446612689242697192,250139,122139,9115,239,64,7968,468,0,7950,222,0,1,1,0,0,0,1,0,0
