tid,seq_ratio,avg_stride
13106,0.786,15.0
13106,0.791,15.1
13106,0.807,16.7
13106,0.808,10.8
13106,0.807,13.3
13106,0.795,16.3
13106,0.803,16.3
13106,0.808,17.2
13106,0.797,14.2
13106,0.811,17.5
13106,0.808,20.1
13106,0.803,14.5
13106,0.800,14.0
13106,0.792,18.7
13106,0.803,21.5
13106,0.800,19.6
13106,0.802,17.5
13106,0.806,19.5
13106,0.803,21.8
13106,0.815,13.0
13106,0.810,16.0
13106,0.806,21.9
13106,0.816,12.8
13106,0.798,20.4
13106,0.796,16.9
13106,0.809,13.7
13106,0.802,22.4
13106,0.802,18.6
13106,0.814,19.3
13106,0.802,22.6
13106,0.812,17.5
13106,0.799,13.5
13106,0.806,15.4
13106,0.817,12.4
13106,0.796,19.4
13106,0.811,18.8
13106,0.809,22.9
13106,0.804,18.4
13106,0.802,20.0
13106,0.798,17.1
13106,0.786,22.0
13106,0.795,14.5
13106,0.799,18.6
13106,0.811,15.1
13106,0.805,22.8
13106,0.796,19.9
13106,0.804,16.8
13106,0.798,21.6
13106,0.800,14.9
13106,0.783,20.9
13106,0.814,15.0
13106,0.802,18.8
13106,0.778,20.7
13106,0.790,16.0
13106,0.786,22.8
13106,0.808,16.1
13106,0.796,15.0
13106,0.789,17.1
13106,0.815,14.5
13106,0.793,15.3
13106,0.793,16.3
13106,0.816,15.4
13106,0.796,10.9
13106,0.799,20.3
13106,0.796,21.3
13106,0.809,18.9
13106,0.801,24.5
13106,0.804,14.4
13106,0.803,24.3
13106,0.796,15.3
13106,0.808,15.2
13106,0.807,17.8
13106,0.817,15.5
13106,0.785,14.3
13106,0.799,19.6
13106,0.795,18.1
13106,0.815,15.6
13106,0.799,19.6
13106,0.797,12.8
13106,0.791,23.0
13106,0.803,16.9
13106,0.794,23.1
13106,0.802,13.7
13106,0.802,14.8
13106,0.823,17.7
13106,0.820,15.2
13106,0.804,23.7
13106,0.796,18.0
13116,0.964,9.9
13106,0.808,12.6
13116,0.964,6.3
13106,0.820,14.3
13116,0.986,5.2
13106,0.811,18.1
13116,0.991,6.9
13106,0.792,14.4
13106,0.782,17.2
13106,0.790,21.7
13106,0.807,15.2
13106,0.815,14.6
13106,0.793,15.9
13106,0.810,14.2
13106,0.784,18.0
13106,0.856,14.2
13106,0.853,16.4
13106,0.830,14.2
13106,0.852,14.2
13106,0.796,17.8
13106,0.844,14.1
13106,0.805,26.3
13106,0.827,24.5
13106,0.805,20.1
13106,0.792,17.5
13106,0.797,17.6
13106,0.805,17.7
13106,0.795,16.8
13106,0.802,19.9
13106,0.791,20.5
13106,0.818,14.4
13106,0.811,19.3
13106,0.808,13.5
13106,0.797,15.1
13106,0.805,19.2
13106,0.815,23.4
13106,0.805,15.7
13106,0.787,20.4
13106,0.787,15.5
13106,0.795,17.9
13106,0.797,13.2
13106,0.793,22.5
13106,0.799,15.7
13106,0.808,15.7
13106,0.797,21.1
13106,0.796,17.5
13106,0.807,18.0
13106,0.777,17.3
13106,0.816,16.2
13106,0.793,16.5
13106,0.787,14.6
13106,0.802,14.8
13106,0.814,12.8
13106,0.802,14.1
13106,0.804,15.4
13106,0.796,24.0
13106,0.788,23.5
13106,0.775,21.9
13106,0.788,22.2
13106,0.807,14.0
13106,0.791,21.0
13106,0.791,20.1
13106,0.802,17.0
13106,0.825,20.4
13106,0.784,22.4
13106,0.791,14.7
13106,0.804,17.9
13106,0.811,16.4
13106,0.801,20.8
13106,0.802,15.9
13106,0.810,14.5
13106,0.802,16.8
13106,0.803,18.4
13106,0.820,19.8
13106,0.825,19.2
13106,0.789,12.7
13106,0.785,16.1
13106,0.793,19.0
13106,0.802,16.2
13106,0.791,18.5
13106,0.805,18.8
13106,0.812,20.2
13106,0.815,16.2
13106,0.798,29.5
13106,0.797,21.9
13106,0.793,12.2
13106,0.811,22.7
13106,0.793,20.1
13106,0.798,22.5
13106,0.801,16.2
13106,0.793,18.5
13106,0.788,22.1
13106,0.798,18.7
13106,0.809,15.5
13106,0.815,12.6
13106,0.804,18.0
13106,0.791,25.6
13106,0.797,22.4
13106,0.822,17.3
13106,0.810,20.4
13106,0.806,16.9
13106,0.793,16.9
13106,0.791,16.1
13106,0.801,27.4
13106,0.800,17.8
13106,0.802,17.6
13106,0.804,19.5
13106,0.795,23.1
13106,0.804,24.3
13106,0.822,14.7
13106,0.786,17.4
13106,0.800,19.8
13106,0.805,24.4
13106,0.801,23.9
13106,0.792,26.6
13106,0.810,19.4
13106,0.818,14.9
13106,0.801,17.8
13106,0.797,17.9
13106,0.811,15.0
13106,0.803,16.5
13106,0.787,22.1
13106,0.801,11.7
13106,0.809,16.3
13106,0.822,21.1
13106,0.785,16.3
13106,0.800,20.7
13106,0.815,16.2
13106,0.801,16.3
13106,0.805,17.2
13106,0.805,18.6
13106,0.813,20.1
13106,0.794,16.6
13106,0.790,11.5
13106,0.805,13.3
13106,0.793,13.9
13106,0.796,14.3
13106,0.783,17.6
13106,0.799,18.5
13106,0.799,13.7
13106,0.795,21.5
13106,0.789,14.6
13106,0.806,21.0
13106,0.796,14.9
13106,0.818,24.2
13106,0.803,21.0
13106,0.805,13.3
13106,0.806,12.9
13106,0.811,20.4
13106,0.820,17.4
13106,0.821,14.0
13106,0.812,12.9
13106,0.810,18.4
13116,0.955,7347.0
13106,0.807,16.2
13106,0.799,13.4
13116,0.965,6.9
13106,0.802,19.8
13116,0.988,5.5
13106,0.780,19.4
13106,0.817,21.1
13106,0.819,17.6
13106,0.790,23.2
13106,0.803,23.9
13106,0.788,18.8
13106,0.798,15.8
13106,0.797,22.3
13106,0.795,22.8
13106,0.867,14.5
13106,0.832,18.3
13106,0.811,23.5
13106,0.796,18.3
13106,0.871,12.5
13106,0.844,22.0
13106,0.800,19.6
13106,0.796,19.8
13106,0.808,12.1
13106,0.818,21.6
13106,0.809,22.6
13106,0.814,16.5
13106,0.798,15.4
13106,0.794,24.0
13106,0.797,17.0
13106,0.799,16.9
13106,0.805,15.2
13106,0.793,18.8
13106,0.804,11.6
13106,0.810,15.9
13106,0.793,21.6
13106,0.810,16.5
13106,0.806,13.7
13106,0.809,15.7
13106,0.797,16.1
13106,0.810,20.2
13106,0.816,13.2
13106,0.806,16.7
13106,0.805,15.7
13106,0.783,17.2
13106,0.790,13.6
13106,0.806,17.4
13106,0.802,15.7
13106,0.791,16.7
13106,0.806,18.9
13106,0.800,19.4
13106,0.812,21.4
13106,0.810,16.2
13106,0.800,22.7
13106,0.793,19.8
13106,0.794,18.2
13106,0.801,25.4
13106,0.799,14.8
13106,0.808,20.1
13106,0.820,20.4
13106,0.789,21.2
13106,0.799,18.1
13106,0.794,16.1
13106,0.801,15.8
13106,0.807,23.4
13106,0.793,14.0
13106,0.825,15.4
13106,0.800,14.7
13106,0.800,19.8
13106,0.798,15.7
13106,0.800,20.4
13106,0.826,20.1
13106,0.805,19.9
13106,0.813,16.0
13106,0.787,23.9
13106,0.803,18.6
13106,0.806,14.7
13106,0.800,16.9
13106,0.800,16.6
13106,0.803,20.3
13106,0.792,20.0
13106,0.799,17.5
13106,0.811,25.5
13106,0.822,12.8
13106,0.824,17.0
13106,0.802,14.4
13106,0.791,17.7
13106,0.798,15.0
13106,0.785,21.6
13106,0.811,18.1
13106,0.803,17.9
13106,0.813,16.0
13106,0.809,19.0
13106,0.808,17.4
13106,0.798,16.5
13106,0.806,18.1
13106,0.804,21.9
13106,0.806,15.1
13106,0.805,12.2
13106,0.802,19.7
13106,0.801,15.5
13106,0.800,12.2
13106,0.805,15.9
13106,0.812,13.2
13106,0.806,22.6
13106,0.801,19.1
13106,0.789,20.8
13106,0.813,17.9
13106,0.813,17.9
13106,0.794,17.4
13106,0.796,18.8
13106,0.792,23.5
13106,0.814,22.6
13106,0.798,18.9
13106,0.797,21.9
13106,0.806,10.1
13106,0.823,18.6
13106,0.794,23.4
13106,0.811,15.2
13106,0.784,19.8
13106,0.804,18.2
13106,0.807,18.5
13106,0.787,11.0
13106,0.803,17.3
13106,0.816,17.5
13106,0.813,23.7
13106,0.816,17.0
13116,0.975,8.9
13106,0.813,17.8
13106,0.780,21.3
13106,0.807,19.0
13106,0.799,15.4
13106,0.811,15.3
13106,0.798,14.5
13106,0.806,22.0
13106,0.800,20.5
13106,0.792,18.3
13106,0.812,13.7
13106,0.795,20.4
13106,0.788,16.4
13106,0.787,19.9
13106,0.794,24.4
13106,0.773,23.1
13106,0.789,15.3
13106,0.792,11.6
13106,0.797,18.4
13106,0.796,18.5
13106,0.792,20.6
13106,0.827,15.5
13106,0.793,24.2
13106,0.798,18.8
13106,0.807,13.2
13106,0.809,16.8
13106,0.814,15.1
13106,0.802,18.4
13106,0.789,24.2
13106,0.805,16.5
13106,0.808,18.1
13106,0.804,13.8
13106,0.782,19.7
13106,0.801,15.8
13106,0.814,19.9
13106,0.796,21.8
13116,0.967,7.4
13106,0.799,22.7
13116,0.976,7.7
13106,0.812,17.8
13116,0.991,4.9
13106,0.790,14.5
13106,0.786,19.5
13106,0.791,18.7
13106,0.792,31.2
13106,0.778,26.2
13106,0.818,11.2
13106,0.818,19.4
13106,0.797,10.5
13106,0.792,14.4
13106,0.851,18.6
13106,0.800,19.9
13106,0.809,22.1
13106,0.802,16.8
13106,0.816,20.3
13106,0.803,23.7
13106,0.844,18.3
13106,0.825,15.7
13106,0.847,15.9
13106,0.809,12.9
13106,0.801,16.7
13106,0.801,18.8
13106,0.806,11.9
13106,0.806,10.8
13106,0.796,15.5
13106,0.806,14.6
13106,0.803,17.4
13106,0.792,23.9
13106,0.804,10.8
13106,0.801,25.7
13106,0.807,16.1
13106,0.792,19.1
13106,0.805,20.4
13106,0.793,15.3
13106,0.812,13.5
13106,0.790,13.9
13106,0.787,16.8
13106,0.796,23.1
13106,0.798,20.1
13106,0.790,13.8
13106,0.799,15.4
13106,0.806,13.7
13106,0.800,18.7
13106,0.821,14.9
13106,0.814,18.1
13106,0.786,17.9
13106,0.802,19.3
13106,0.788,21.7
13106,0.801,22.0
13106,0.795,18.8
13106,0.802,11.5
13106,0.797,17.4
13106,0.795,14.4
13106,0.820,17.0
13106,0.801,17.8
13106,0.790,23.0
13106,0.808,20.5
13106,0.803,15.4
13106,0.795,15.2
13106,0.782,17.1
13106,0.804,18.1
13106,0.812,16.9
13106,0.812,14.3
13106,0.796,16.5
13106,0.795,16.6
13106,0.814,18.9
13106,0.793,16.5
13106,0.799,17.4
13106,0.794,22.2
13106,0.792,16.0
13106,0.808,23.1
13106,0.796,14.1
13106,0.813,19.9
13106,0.800,17.8
13106,0.815,23.6
13106,0.805,15.0
13106,0.808,16.4
13106,0.791,15.9
13106,0.783,22.1
13106,0.800,15.4
13106,0.797,19.3
13106,0.812,23.3
13106,0.806,16.5
13106,0.789,18.4
13106,0.800,10.8
13106,0.799,19.1
13106,0.819,13.9
13106,0.809,20.8
13106,0.801,14.6
13106,0.814,17.9
13106,0.822,15.8
13106,0.801,20.8
13106,0.815,13.7
13106,0.808,13.5
13106,0.801,18.6
13106,0.799,16.7
13106,0.811,20.4
13106,0.796,26.2
13106,0.797,17.9
13106,0.805,18.9
13106,0.792,18.2
13106,0.805,17.9
13106,0.802,27.4
13106,0.808,18.8
13106,0.813,14.8
13106,0.797,23.8
13106,0.819,17.3
13106,0.817,15.9
13106,0.809,15.8
13106,0.796,17.4
13106,0.815,15.4
13106,0.808,17.7
13106,0.809,18.4
13106,0.795,10.6
13106,0.799,21.4
13106,0.813,17.7
13106,0.801,22.8
13106,0.801,15.4
13106,0.803,15.1
13106,0.828,12.2
13106,0.817,20.2
13106,0.807,22.0
13106,0.796,19.9
13106,0.791,18.0
13106,0.801,18.6
13106,0.798,12.9
13106,0.794,21.9
13106,0.800,21.3
13106,0.796,18.6
13106,0.797,19.5
13106,0.821,15.2
13106,0.789,20.6
13106,0.788,19.2
13106,0.824,15.3
13106,0.790,19.3
13106,0.802,17.1
13106,0.789,15.4
13106,0.801,21.7
13106,0.798,24.0
13106,0.805,13.6
13106,0.799,17.8
13106,0.810,18.8
13106,0.800,15.6
13106,0.795,18.7
13106,0.790,18.0
13106,0.780,16.4
13106,0.797,20.7
13106,0.801,17.3
13106,0.804,15.4
13106,0.798,24.4
13106,0.808,23.8
13106,0.796,19.8
13106,0.795,17.8
13106,0.808,16.7
13116,0.967,7.7
13106,0.804,18.0
13116,0.966,8.4
13106,0.791,21.7
13116,0.982,5.8
13106,0.799,19.0
13116,0.982,5.6
13106,0.810,23.1
13106,0.801,25.2
13116,0.983,8.0
13116,0.993,6.7
13106,0.807,15.8
13116,0.980,5.3
13106,0.795,16.4
13116,0.976,7.2
13116,0.989,11.8
13106,0.797,24.5
13116,0.981,10.7
13116,0.972,4.9
13116,0.986,7.9
13106,0.808,14.4
13106,0.812,16.7
13106,0.797,19.9
13106,0.807,18.9
13106,0.807,17.0
13106,0.807,23.5
13106,0.787,14.8
13106,0.792,16.5
13106,0.812,13.7
13106,0.792,21.8
13106,0.796,16.6
13106,0.798,19.8
13106,0.807,19.1
13106,0.797,22.0
13106,0.807,21.4
13106,0.793,17.1
13106,0.885,13.8
13106,0.808,14.1
13106,0.808,19.6
13106,0.798,13.3
13106,0.803,19.1
13106,0.798,19.1
13106,0.810,23.9
13106,0.797,18.3
13106,0.825,17.0
13106,0.791,22.4
13106,0.790,15.1
13106,0.803,15.8
13106,0.786,16.3
13106,0.782,14.7
13106,0.795,17.1
13106,0.799,20.0
13106,0.810,20.0
13106,0.820,14.8
13106,0.815,14.9
13106,0.807,24.5
13106,0.786,19.1
13106,0.795,19.1
13106,0.804,18.4
13106,0.803,21.5
13106,0.809,23.2
13106,0.801,16.5
13106,0.806,15.8
13106,0.813,13.5
13106,0.798,18.0
13106,0.807,14.2
13106,0.803,16.0
13106,0.816,14.9
13106,0.801,21.2
13106,0.810,15.3
13106,0.799,15.7
13106,0.797,20.1
13106,0.800,14.7
13106,0.803,17.1
13106,0.796,17.0
13106,0.793,16.6
13106,0.804,17.3
13106,0.799,22.1
13106,0.805,16.9
13106,0.810,17.2
13106,0.805,21.6
13106,0.806,19.0
13106,0.816,16.3
13106,0.804,23.4
13106,0.806,21.4
13106,0.791,12.9
13106,0.822,17.5
13106,0.814,14.0
13106,0.791,17.4
13106,0.792,14.5
13106,0.801,27.8
13106,0.807,15.0
13106,0.810,14.7
13106,0.795,17.5
13106,0.793,18.9
13106,0.812,24.2
13106,0.803,15.5
13106,0.800,17.7
13106,0.808,18.6
13106,0.807,13.1
13106,0.803,15.3
13106,0.806,23.8
13116,0.979,1057.5
13106,0.822,17.3
13106,0.813,19.9
13106,0.810,21.4
13106,0.815,18.2
13106,0.793,18.2
13106,0.796,16.9
13106,0.808,20.7
13106,0.799,13.3
13106,0.804,12.1
13106,0.813,14.3
13106,0.803,23.7
13106,0.796,19.4
13106,0.818,15.0
13106,0.814,16.8
13106,0.806,15.4
13106,0.799,23.9
13106,0.808,19.2
13106,0.796,19.2
13106,0.787,16.3
13106,0.793,20.0
13106,0.800,17.1
13106,0.803,19.0
13106,0.816,19.6
13106,0.800,16.1
13106,0.793,20.5
13106,0.793,21.3
13106,0.806,17.2
13106,0.796,16.7
13106,0.809,20.5
13106,0.790,15.5
13106,0.801,11.5
13106,0.792,20.7
13106,0.807,15.1
13106,0.798,13.5
13106,0.794,21.0
13106,0.817,15.1
13106,0.806,18.9
13106,0.807,15.5
13106,0.804,14.6
13106,0.806,19.6
13106,0.799,20.2
13106,0.799,19.3
13106,0.796,18.8
13106,0.809,19.1
13106,0.800,16.3
13106,0.806,17.9
13106,0.786,15.6
13106,0.805,14.4
13106,0.805,17.6
13106,0.797,15.4
13106,0.817,19.3
13106,0.801,19.8
13106,0.790,20.6
13106,0.803,18.6
13106,0.797,18.1
13106,0.805,22.4
13106,0.800,19.1
13106,0.817,18.4
13106,0.818,15.1
13106,0.799,15.7
13106,0.802,24.2
13106,0.786,26.3
13106,0.789,17.3
13106,0.801,19.8
13106,0.803,23.8
13106,0.802,12.4
13106,0.809,16.6
13116,0.962,7.0
13106,0.813,14.6
13116,0.971,6.5
13106,0.795,17.1
13116,0.989,5.6
13106,0.801,18.3
13106,0.800,22.4
13106,0.803,24.3
13106,0.810,15.8
13106,0.803,18.0
13106,0.802,15.0
13106,0.800,15.7
13106,0.811,12.7
13106,0.800,22.4
13106,0.839,18.7
13106,0.823,20.1
13106,0.849,18.4
13106,0.835,13.8
13106,0.829,22.1
13106,0.812,16.7
13106,0.824,16.9
13106,0.802,15.3
13106,0.811,22.9
13106,0.807,20.9
13106,0.812,13.7
13106,0.798,21.9
13106,0.793,18.4
13106,0.800,17.3
13106,0.793,20.1
13106,0.795,15.5
13106,0.802,13.4
13106,0.796,21.1
13106,0.784,15.8
13106,0.787,15.2
13106,0.807,18.8
13106,0.786,20.9
13106,0.798,15.8
13106,0.796,17.0
13106,0.784,13.5
13106,0.803,16.0
13106,0.807,18.2
13106,0.805,15.0
13106,0.812,12.1
13106,0.793,17.7
13106,0.790,13.9
13106,0.801,25.4
13106,0.802,22.4
13106,0.797,25.8
13106,0.796,15.5
13106,0.808,17.2
13106,0.803,24.3
13106,0.814,9.7
13106,0.818,25.4
13106,0.813,11.1
13106,0.778,18.5
13106,0.801,19.0
13106,0.806,15.3
13106,0.814,15.6
13106,0.799,15.3
13106,0.798,21.9
13106,0.823,18.0
13106,0.809,13.7
13106,0.777,19.6
13106,0.784,17.5
13106,0.800,17.7
13106,0.797,20.5
13106,0.802,14.9
13106,0.797,22.0
13106,0.822,16.0
13106,0.813,21.7
13106,0.802,15.5
13106,0.807,21.9
13106,0.804,15.5
13106,0.808,21.0
13106,0.802,17.0
13106,0.814,18.0
13106,0.801,19.4
13106,0.808,22.6
13106,0.806,15.0
13106,0.799,19.4
13106,0.799,15.9
13106,0.809,19.8
13106,0.801,19.0
13106,0.814,22.7
13106,0.821,18.6
13106,0.793,15.8
13106,0.813,13.8
13106,0.806,17.6
13106,0.815,16.2
13106,0.800,11.2
13106,0.801,13.6
13106,0.801,14.1
13106,0.797,16.7
13106,0.805,19.2
13106,0.788,20.1
13106,0.801,18.8
13106,0.799,20.1
13106,0.803,16.9
13106,0.803,18.9
13106,0.790,22.0
13106,0.812,11.8
13106,0.799,16.3
13106,0.814,15.1
13106,0.805,16.2
13106,0.806,15.1
13106,0.804,18.8
13106,0.812,14.3
13106,0.804,17.7
13106,0.806,18.7
13106,0.814,13.5
13106,0.793,19.5
13106,0.798,18.9
13106,0.812,17.1
13106,0.802,13.8
13106,0.792,21.3
13106,0.796,20.4
13106,0.809,18.8
13106,0.817,20.3
13106,0.811,19.1
13106,0.803,20.6
13106,0.804,15.2
13106,0.805,17.2
13106,0.796,22.7
13106,0.796,21.5
13106,0.790,18.9
13106,0.799,20.6
13106,0.816,19.3
13106,0.784,24.7
13106,0.814,13.4
13106,0.808,20.1
13106,0.806,17.7
13106,0.810,17.4
13106,0.788,16.8
13106,0.784,12.7
13106,0.801,14.8
13106,0.785,18.2
13106,0.811,13.1
13106,0.806,16.1
13106,0.806,10.5
13106,0.792,15.6
13106,0.785,21.4
13106,0.817,14.2
13106,0.800,21.0
13106,0.810,14.8
13106,0.797,21.8
13106,0.799,18.0
13106,0.804,16.9
13106,0.815,20.3
13106,0.800,16.1
13106,0.802,19.6
13106,0.790,18.6
13106,0.800,16.6
13106,0.803,13.7
13106,0.810,17.6
13106,0.798,21.2
13106,0.805,17.5
13106,0.812,14.6
13106,0.802,13.8
13106,0.804,19.9
13106,0.812,18.0
13106,0.801,20.4
13106,0.798,17.7
13106,0.804,21.3
13106,0.809,19.8
13106,0.809,15.3
13106,0.784,19.1
13106,0.789,20.5
13116,0.961,6.3
13106,0.806,18.8
13106,0.797,15.4
13116,0.964,6.8
13106,0.805,16.7
13116,0.986,5.6
13106,0.796,13.5
13116,0.988,5.6
13106,0.809,22.2
13106,0.806,19.8
13106,0.796,20.1
13106,0.807,21.1
13106,0.797,14.4
13106,0.814,16.1
13106,0.866,12.0
13106,0.807,16.8
13106,0.824,16.5
13106,0.825,16.9
13106,0.819,17.0
13106,0.825,13.9
13106,0.801,17.8
13106,0.803,12.3
13106,0.817,20.0
13106,0.825,21.9
13106,0.840,20.7
13106,0.804,15.3
13106,0.800,18.2
13106,0.803,14.5
13106,0.801,20.5
13106,0.798,17.6
13106,0.793,18.2
13106,0.794,17.6
13106,0.812,17.3
13106,0.799,17.1
13106,0.798,18.0
13106,0.802,19.2
13106,0.813,13.0
13106,0.797,20.4
13106,0.786,12.2
13106,0.787,19.4
13106,0.813,20.3
13106,0.807,16.0
13106,0.798,18.0
13106,0.802,16.6
13106,0.802,13.8
13106,0.806,15.2
13106,0.803,18.7
13106,0.781,17.9
13106,0.791,17.2
13106,0.791,15.7
13106,0.808,22.1
13106,0.787,14.8
13106,0.792,11.5
13106,0.795,21.1
13106,0.805,16.0
13106,0.812,15.3
13106,0.798,16.5
13106,0.803,24.3
13106,0.810,17.8
13106,0.800,23.7
13106,0.807,19.7
13106,0.797,25.6
13106,0.803,17.9
13106,0.805,27.2
13106,0.791,18.3
13106,0.800,19.4
13106,0.786,21.7
13106,0.798,17.1
13106,0.800,18.1
13106,0.800,20.6
13106,0.809,19.2
13106,0.797,15.6
13106,0.804,14.0
13106,0.790,25.4
13106,0.817,16.7
13106,0.805,23.3
13106,0.794,19.9
13106,0.782,15.1
13106,0.790,16.7
13106,0.813,19.5
13106,0.800,24.3
13106,0.792,12.9
13106,0.825,12.6
13106,0.808,16.8
13106,0.795,15.7
13106,0.797,17.1
13106,0.801,20.6
13106,0.797,16.2
13106,0.806,17.3
13106,0.800,23.3
13106,0.796,14.3
13106,0.792,13.8
13106,0.796,16.8
13106,0.808,17.2
13106,0.814,15.1
13106,0.809,21.2
13106,0.805,21.2
13106,0.808,17.7
13106,0.792,16.2
13106,0.801,17.1
13106,0.803,14.9
13106,0.801,21.2
13106,0.809,17.9
13106,0.820,16.2
13106,0.821,17.7
13106,0.813,17.2
13106,0.806,23.6
13106,0.807,25.7
13106,0.786,17.2
13106,0.809,19.2
13106,0.800,17.7
13106,0.809,17.3
13106,0.816,17.8
13106,0.779,21.2
13106,0.797,16.6
13106,0.812,16.7
13106,0.811,15.0
13106,0.798,15.8
13106,0.805,14.3
13106,0.786,26.3
13106,0.793,16.8
13106,0.805,20.5
13106,0.802,16.3
13106,0.811,17.7
13106,0.794,13.3
13106,0.809,19.5
13106,0.808,19.8
13106,0.804,22.6
13106,0.799,25.8
13106,0.788,25.7
13106,0.793,20.3
13106,0.800,14.1
13106,0.807,22.6
13106,0.808,17.9
13106,0.790,22.0
13106,0.799,16.5
13106,0.798,22.6
13106,0.806,17.7
13106,0.804,16.4
13106,0.790,14.9
13106,0.804,13.9
13106,0.791,15.7
13106,0.818,17.6
13106,0.801,14.7
13106,0.787,13.6
13106,0.790,14.9
13106,0.822,13.3
13106,0.809,20.4
13106,0.804,14.1
13106,0.796,13.9
13106,0.804,18.6
13106,0.814,14.1
13106,0.804,17.0
13106,0.804,17.8
13106,0.812,21.1
13106,0.807,25.0
13106,0.805,20.8
13116,0.960,6.5
13106,0.801,15.6
13116,0.964,9.7
13106,0.806,14.5
13116,0.985,7.2
13106,0.795,15.6
13106,0.796,15.0
13106,0.800,22.0
13106,0.796,17.8
13106,0.817,20.1
13106,0.811,17.8
13106,0.809,14.5
13106,0.814,19.7
13106,0.842,20.9
13106,0.866,12.0
13106,0.845,13.9
13106,0.800,14.2
13106,0.820,19.2
13106,0.831,16.2
13106,0.828,14.0
13106,0.817,20.0
13106,0.813,16.9
13106,0.795,20.8
13106,0.802,19.9
13106,0.795,16.5
13106,0.809,17.7
13106,0.803,15.5
13106,0.803,24.1
13106,0.789,14.2
13106,0.808,18.6
13106,0.788,22.0
13106,0.802,16.7
13106,0.794,17.3
13106,0.802,17.0
13106,0.806,19.0
13106,0.793,21.6
13106,0.807,14.2
13106,0.805,18.6
13106,0.805,17.2
13106,0.804,17.3
13106,0.780,15.0
13106,0.784,19.5
13106,0.806,21.1
13106,0.795,11.4
13106,0.807,21.2
13106,0.794,21.7
13106,0.797,20.2
13106,0.795,22.0
13106,0.793,13.8
13106,0.802,20.9
13106,0.801,20.5
13106,0.808,16.3
13106,0.804,17.0
13106,0.791,25.4
13106,0.804,18.8
13106,0.787,25.8
13106,0.804,18.2
13106,0.793,17.4
13106,0.786,28.6
13106,0.799,24.4
13106,0.808,11.2
13106,0.798,15.0
13106,0.790,13.0
13106,0.805,19.5
13106,0.799,17.4
13106,0.783,16.0
13106,0.809,19.6
13106,0.786,18.3
13106,0.792,15.4
13106,0.825,19.7
13106,0.800,26.6
13106,0.816,23.4
13106,0.800,25.0
13106,0.808,18.5
13106,0.803,24.3
13106,0.809,19.7
13106,0.814,18.4
13106,0.798,16.3
13106,0.789,19.6
13106,0.813,22.4
13106,0.796,15.4
13106,0.789,19.7
13106,0.811,16.9
13106,0.802,20.5
13106,0.786,24.8
13106,0.797,17.7
13106,0.816,16.6
13106,0.782,20.3
13106,0.822,18.4
13106,0.795,19.3
13106,0.799,19.7
13106,0.790,18.6
13106,0.788,20.6
13106,0.793,13.7
13106,0.802,15.2
13106,0.807,16.0
13106,0.799,17.0
13106,0.810,26.2
13106,0.813,20.1
13106,0.799,13.2
13106,0.827,17.5
13106,0.815,20.5
13106,0.820,19.1
13106,0.804,21.4
13106,0.808,18.2
13106,0.810,13.9
13106,0.813,20.2
13106,0.805,17.6
13106,0.811,19.0
13106,0.801,16.6
13106,0.810,13.5
13106,0.793,15.6
13106,0.790,25.7
13106,0.806,20.8
13106,0.799,15.6
13106,0.798,14.9
13106,0.815,20.0
13106,0.816,14.6
13106,0.794,21.1
13106,0.797,16.5
13106,0.810,17.0
13106,0.807,14.1
13106,0.800,13.8
13106,0.797,16.3
13106,0.805,24.8
13106,0.824,12.2
13106,0.803,22.8
13106,0.808,16.1
13106,0.805,20.0
13106,0.808,18.0
13106,0.792,17.9
13106,0.817,16.0
13106,0.800,18.2
13106,0.792,24.6
13106,0.819,12.5
13106,0.800,18.3
13106,0.789,17.3
13106,0.805,17.8
13106,0.805,13.8
13106,0.797,19.5
13106,0.787,18.5
13106,0.800,14.7
13106,0.787,22.0
13106,0.806,23.7
13106,0.799,19.3
13106,0.802,19.9
13106,0.791,15.9
13106,0.806,18.8
13106,0.808,19.5
13106,0.800,13.5
13106,0.799,21.6
13106,0.809,13.3
13106,0.804,19.3
13106,0.796,28.1
13106,0.809,16.2
13106,0.802,21.9
13106,0.816,13.8
13106,0.769,23.7
13106,0.802,16.7
13106,0.812,22.1
13106,0.798,20.0
13106,0.791,22.1
13106,0.778,23.6
13106,0.793,20.3
13106,0.804,20.6
13116,0.970,18883.4
13106,0.830,12.1
13116,0.970,6.7
13106,0.808,19.7
13116,0.974,7.2
13106,0.797,17.3
13116,0.991,5.3
13106,0.801,15.5
13106,0.806,14.0
13106,0.806,16.3
13106,0.789,17.4
13106,0.801,25.5
13106,0.797,17.1
13106,0.807,17.0
13106,0.807,18.3
13106,0.834,15.8
13106,0.842,12.8
13106,0.814,14.8
13106,0.845,14.5
13106,0.876,12.5
13106,0.786,21.7
13106,0.798,18.9
13106,0.823,27.7
13106,0.809,16.1
13106,0.784,24.3
13106,0.780,18.1
13106,0.787,19.5
13106,0.796,15.1
13106,0.796,17.6
13106,0.798,15.2
13106,0.793,19.7
13106,0.790,13.0
13106,0.793,17.1
13106,0.792,18.5
13106,0.785,19.4
13106,0.802,17.7
13106,0.797,21.9
13106,0.778,17.4
13106,0.791,23.0
13106,0.802,17.8
13106,0.804,19.0
13106,0.801,21.9
13106,0.805,19.7
13106,0.794,15.1
13106,0.792,21.9
13106,0.800,20.1
13106,0.794,16.6
13106,0.809,17.8
13106,0.802,19.5
13106,0.805,15.3
